馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
マケナイデ,8,56.9,5.5,16.9,1400,1,1,1,450,-4,51.0,6,100.8,8,4,51,6,7,0,35.0,454,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オウキュウ,4,99.8,11.5,36.7,1400,2,2,1,460,-2,51.0,7,86.5,7,6,54,2,2,0,39.4,462,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デンコウハシャ,6,2.1,1.1,1.1,1400,3,3,1,430,-6,54.0,2,83.2,7,1,54,3,3,0,35.9,436,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケルソン,7,80.9,8.2,25.8,1400,4,4,1,474,+6,51.0,6,84.9,7,5,54,3,3,0,37.6,468,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドンデナーダ,9,24.3,2.8,8.1,1400,5,5,1,452,0,54.0,4,84.2,7,2,54,6,6,0,36.7,452,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファイヤウィード,10,94.7,10.3,32.9,1400,6,6,1,484,-4,54.0,7,101.2,8,1,54,4,4,0,35.7,488,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネルシアトル,5,6.0,1.1,2.4,1400,7,7,1,430,+4,54.0,3,84.0,7,3,54,5,5,0,36.5,426,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワキノヒビキ,1,18.8,3.0,8.8,1400,7,8,1,480,-4,54.0,14,91.1,15,12,54,7,5,0,40.2,484,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシノハリウッド,2,2.5,1.1,1.7,1400,8,9,1,502,+2,54.0,3,99.4,8,2,54,1,1,0,34.1,500,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナムラマミー,3,13.1,2.0,5.4,1400,8,10,1,396,-2,54.0,5,84.3,7,7,54,6,7,0,36.6,398,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
