馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ロードブレス,8,52.1,1,1,1,496,0,0,3,53.0,5,7,0,2400,146.5,0,9,2,3,56,9,9,9,9,33.9,496,0,1.0,4,1,0,2200,136.6,2,11,2,3,56,10,8,7,7,36.9,496,-4,-0.1,10,9,0,2000,122.8,0,18,1,3,56,18,17,13,13,36.4,500,+8,0.9,8,7,0,1800,111.5,0,16,16,3,56,13,11,0,0,35.7,492,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ルタンブル,3,4.6,2,2,2,440,-2,1,3,51.0,8,4,0,2400,146.0,0,9,1,3,54,8,8,6,6,36.5,442,+10,0.3,9,2,0,2000,121.1,0,9,1,3,54,8,8,7,7,34.9,432,+2,0.5,6,10,0,1800,108.9,0,13,11,3,54,10,10,11,10,34.7,430,-2,1.5,9,4,0,2200,133.9,0,6,5,3,54,1,1,1,1,34.8,432,-6,0.3,6,6,0,2000,120.1,0,13,1,3,54,7,7,8,10,35.0,438,-4,0.5
マサハヤニース,9,20.0,3,3,2,472,-8,0,4,57.0,4,3,0,2400,149.7,0,9,3,4,57,6,5,4,4,35.2,480,+2,0.7,4,4,0,2400,148.1,0,11,7,4,56,3,3,3,2,35.8,478,+4,0.3,3,3,0,2600,160.8,0,15,7,4,57,5,7,3,1,37.4,474,-14,1.2,8,9,0,2200,137.0,0,16,6,4,56,9,9,7,7,36.0,488,+14,1.2,9,8,0,2600,162.0,1,17,11,4,55,7,8,10,7,36.9,474,+10,0.9
タマモベルガモ,7,179.7,4,4,2,484,0,0,6,57.0,4,8,0,2400,150.5,0,9,2,6,57,1,1,1,1,36.5,484,-6,1.5,8,6,0,2400,145.7,0,10,5,6,57,8,8,9,8,36.4,490,-4,1.9,9,12,0,2200,136.9,1,12,5,6,57,4,4,6,9,38.0,494,-6,3.0,-1,5,1,1400,88.5,0,8,2,6,54,8,8,8,0,37.9,500,+28,2.3,9,9,0,2400,149.6,0,10,3,6,57,6,7,7,7,35.4,472,-10,1.5
ディスモーメント,11,20.7,5,5,2,500,-2,0,3,53.0,8,7,0,2400,147.3,0,9,3,3,56,3,3,4,3,38.2,502,-6,1.6,8,1,0,2400,148.4,0,9,8,3,56,1,1,1,1,34.9,508,+8,-0.2,8,6,1,1800,117.0,0,16,4,3,56,1,1,1,1,40.8,500,-2,1.3,9,5,0,2000,125.4,0,12,12,3,54,1,1,1,1,36.6,502,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モサ,10,124.9,6,6,1,486,-2,0,3,53.0,8,11,1,1800,114.5,0,16,4,3,56,10,9,11,10,38.5,488,-4,3.1,10,10,1,1700,108.3,1,16,14,3,56,11,11,11,12,39.4,492,+2,2.4,10,1,1,1700,107.9,1,11,3,3,56,4,3,4,4,38.7,490,-2,-0.4,7,5,1,1800,117.4,0,15,8,3,55,5,8,7,9,39.5,492,-2,0.3,8,3,1,1800,116.2,0,16,8,3,54,3,5,6,6,37.7,494,+30,0.6
ピッツィカート,5,3.8,6,7,4,468,-2,2,6,57.0,8,2,0,2400,143.9,0,10,3,6,57,5,4,5,4,35.3,470,0,0.1,9,3,0,2400,149.5,1,13,10,6,57,4,4,4,4,36.8,470,-18,0.3,8,5,0,2200,136.5,0,16,14,6,57,3,3,3,3,36.1,488,+14,0.7,8,6,0,2400,148.6,0,10,7,6,57,4,4,3,3,35.2,474,+2,0.5,4,7,0,2400,147.3,1,12,7,6,57,5,5,6,4,35.4,472,+10,0.4
リンディスファーン,1,21.2,7,8,43,488,-2,0,4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2600,161.5,0,14,9,4,56,3,3,2,1,36.6,490,-6,-0.5,7,6,0,2000,123.3,2,18,1,4,56,9,8,11,6,36.1,496,+2,0.7,9,3,0,2400,145.4,0,17,1,4,56,8,7,7,7,35.8,494,-12,0.2,8,12,1,1800,116.5,1,15,10,4,56,10,11,11,11,40.1,506,0,2.9
キスラー,4,6.9,7,9,14,468,-10,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,2200,134.8,0,6,3,3,56,4,5,5,5,35.1,478,+4,1.2,5,1,0,1800,110.1,0,16,8,3,56,13,14,12,0,34.2,474,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エレヴァルアスール,6,10.1,8,10,3,482,-2,0,3,53.0,8,1,0,2200,133.6,0,9,1,3,56,7,7,2,2,35.0,484,-4,-0.4,9,3,0,2200,135.8,0,18,16,3,56,4,4,4,3,36.7,488,-6,0.2,9,11,0,2000,123.6,0,15,6,3,56,8,8,8,10,37.0,494,+4,1.8,9,12,0,2000,125.5,1,16,15,3,55,6,8,8,9,37.8,490,-2,1.6,7,10,0,2000,124.8,0,14,7,3,55,13,13,13,12,35.2,492,+10,0.7
スカーフェイス,2,2.8,8,11,3,440,0,0,3,53.0,5,7,0,2000,118.9,0,14,3,3,56,14,14,13,0,33.6,440,-4,0.6,8,1,0,2000,121.2,0,14,11,3,56,12,12,7,6,34.5,444,+6,-0.1,9,2,0,1800,108.4,0,13,1,3,55,9,6,0,0,34.4,438,-2,0.4,8,4,0,2000,122.4,0,9,2,3,55,7,7,8,8,34.3,440,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
