馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ワンダーアフィラド,12,43.3,1,1,1,484,-6,0,3,51.0,9,7,0,2000,0,0,10,1,3,51,1,1,1,1,37.5,490,0,1.5,10,16,1,1700,0,1,16,9,3,51,11,12,11,15,41.8,490,-7,4.7,-1,1,1,1400,0,0,9,6,3,55,4,3,2,0,38.5,497,-3,0.0,9,12,1,1400,0,1,16,7,3,54,7,7,0,0,37.8,500,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トウシンアサヒ,11,54.3,2,2,1,456,+4,0,5,57.0,9,4,1,1800,0,0,10,10,5,57,9,9,4,3,38.5,452,0,1.6,7,10,0,2000,0,2,11,6,5,57,8,8,8,8,37.1,452,-4,2.6,-1,7,1,1400,0,0,9,1,5,57,9,8,8,0,36.7,456,-8,1.4,-1,1,1,1870,0,1,8,9,5,56,2,2,2,1,40.8,464,0,-0.4,-1,3,1,1700,0,0,8,4,5,56,5,5,5,5,40.4,464,+1,0.5
メイショウウズマサ,7,33.4,3,3,1,490,0,0,3,54.0,9,6,1,1800,0,0,10,1,3,54,2,1,1,3,39.6,490,-10,2.5,10,9,0,2000,0,0,13,12,3,51,2,2,2,3,38.7,500,-4,2.0,7,4,0,2200,0,2,12,7,3,54,8,9,9,9,37.0,504,0,2.1,8,10,1,1800,0,0,10,9,3,56,9,10,10,10,38.4,504,0,2.6,9,1,1,1400,0,1,16,9,3,55,1,1,0,0,36.2,504,0,-0.1
セロシア,3,5.9,4,4,18,470,+18,0,3,54.0,8,7,1,1800,0,0,15,7,3,56,15,15,12,11,38.9,452,-4,2.2,8,6,1,1800,0,0,10,2,3,56,6,5,5,7,38.4,456,-6,2.7,9,8,1,1800,0,0,13,6,3,56,9,8,11,11,38.0,462,+10,1.0,8,3,1,1800,0,0,14,1,3,56,12,11,7,6,37.8,452,-2,0.1,9,4,1,1800,0,0,12,4,3,55,9,7,6,7,37.9,454,+2,0.3
ワイルドシング,1,6.3,5,5,1,434,0,0,4,57.0,9,5,1,1800,0,0,9,7,4,57,9,8,7,9,36.5,434,0,0.6,9,6,1,1800,0,0,10,7,4,57,6,7,7,7,37.3,434,-6,1.1,9,6,1,1800,0,1,9,7,4,57,7,8,6,5,37.7,440,-6,0.5,9,3,1,1800,0,1,9,5,4,56,5,5,5,5,38.4,446,+4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モダスオペランディ,4,4.4,5,6,2,518,-24,0,3,54.0,10,6,1,1700,0,1,16,1,3,54,6,5,4,5,38.7,542,+14,0.9,-1,1,1,1600,0,0,12,4,3,56,2,2,2,2,39.4,528,-10,-1.0,8,17,0,1800,0,0,17,11,3,56,14,17,0,0,38.1,538,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メメランタン,5,11.0,6,7,2,516,-8,0,3,54.0,10,3,1,1700,0,3,16,13,3,56,6,6,5,5,38.8,524,-6,0.4,10,3,1,1700,0,0,15,1,3,56,10,10,7,3,39.3,530,+12,0.5,10,2,1,1700,0,0,16,12,3,56,4,2,2,2,38.9,518,0,0.2,7,3,1,1900,0,2,16,1,3,56,3,3,4,3,38.8,518,-4,0.5,7,3,1,1900,0,2,15,2,3,56,2,3,4,4,37.8,522,+8,1.2
アルムチャレンジ,8,10.1,6,8,18,498,-10,0,5,57.0,8,10,1,1800,0,0,16,5,5,57,8,8,8,9,38.1,508,+2,0.7,8,6,1,1800,0,0,14,5,5,57,9,9,8,9,38.8,506,+8,0.6,9,6,1,1800,0,3,14,3,5,57,10,9,8,6,38.2,498,+4,1.1,8,10,0,2400,0,0,14,8,5,53,8,7,8,8,36.3,494,0,1.0,8,6,0,2200,0,1,8,3,5,55,7,8,8,8,34.8,494,0,1.1
ネコマヒカ,9,165.5,7,9,11,510,-14,0,4,57.0,2,7,1,1700,0,1,12,5,4,56,7,7,11,10,39.0,524,+2,1.2,5,12,1,1600,0,2,16,6,4,55,16,16,0,0,36.1,522,-2,1.2,4,11,1,1800,0,0,15,4,4,56,9,6,9,7,38.5,524,+6,1.4,3,7,1,1700,0,0,15,1,4,54,15,15,14,13,38.9,518,-2,1.1,6,9,1,1800,0,0,13,4,4,54,10,10,4,4,39.6,520,+8,1.5
テーオーポシブル,2,4.4,7,10,2,454,-2,0,3,54.0,1,8,1,1700,0,0,14,5,3,54,11,11,11,10,37.0,456,-4,1.6,1,4,1,1700,0,2,11,8,3,54,8,8,10,8,37.1,460,+6,0.1,1,1,1,1700,0,3,14,10,3,56,3,3,2,2,35.4,454,-10,-0.1,9,4,1,1800,0,1,14,7,3,56,2,2,2,2,39.1,464,+10,0.9,9,3,1,1800,0,1,13,10,3,55,8,9,6,4,37.5,454,+2,0.7
