馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
プロポーズ,7,74.0,1,1,8,432,-2,1,3,51.0,9,14,1,1800,0,0,16,14,3,54,8,8,9,12,42.3,434,0,3.9,9,8,1,1800,0,1,13,10,3,54,9,7,10,10,39.7,434,-4,2.9,9,10,0,2200,0,0,13,8,3,54,1,1,1,1,39.3,438,0,2.6,10,8,0,2000,0,0,18,8,3,54,15,15,16,15,36.2,438,+14,0.9,8,11,0,1400,0,0,18,12,3,54,16,15,0,0,36.0,424,0,1.9
プラネットアース,3,2.7,2,2,3,464,0,0,3,56.0,8,2,0,1400,0,0,18,1,3,56,3,3,0,0,34.3,464,-2,0.0,8,3,0,1400,0,0,18,12,3,55,3,3,0,0,36.0,466,+2,0.0,9,10,0,1400,0,0,17,16,3,56,3,3,0,0,36.8,464,+12,1.3,10,2,0,1800,0,0,12,11,3,54,3,3,3,2,35.7,452,-10,0.3,10,2,0,1800,0,0,16,16,3,54,1,1,1,1,35.7,462,0,1.3
ハニエル,4,9.6,3,3,29,420,+4,1,3,53.0,8,8,0,1600,0,0,13,8,3,54,11,10,0,0,35.1,416,+2,0.9,8,4,0,1400,0,0,18,9,3,54,14,11,0,0,34.8,414,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クロスオブヴァロー,5,35.2,3,4,11,460,+2,0,3,56.0,7,15,1,1200,0,0,16,15,3,56,16,16,0,0,39.0,458,-8,2.7,8,13,1,1800,0,0,13,3,3,56,2,2,2,2,40.8,466,-4,3.0,9,11,0,2000,0,0,12,11,3,55,2,2,2,2,37.5,470,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サイベリアン,9,12.3,4,5,18,432,+8,1,3,51.0,8,5,0,1600,0,0,16,6,3,54,6,6,0,0,36.2,424,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テーオースナイパー,8,74.1,4,6,10,458,0,0,3,56.0,9,9,1,1800,0,0,13,9,3,56,12,12,12,12,39.0,458,0,3.0,7,9,0,2200,0,0,11,7,3,56,8,7,9,9,37.2,458,-2,2.9,9,12,0,2400,0,0,12,9,3,56,10,10,10,9,37.8,460,-8,4.1,5,9,0,2400,0,0,14,12,3,56,11,11,11,12,34.6,468,+16,1.5,5,11,0,1600,0,0,18,6,3,55,18,17,0,0,33.8,452,0,1.7
モズハチキン,1,2.3,5,7,2,450,+8,1,3,54.0,8,2,0,1600,0,0,18,11,3,54,3,3,0,0,34.7,442,0,0.3,8,2,0,1400,0,0,17,16,3,54,2,2,0,0,34.8,442,+2,0.2,8,2,0,1600,0,0,12,2,3,54,1,1,0,0,35.1,440,-4,0.2,8,3,0,2000,0,0,15,13,3,54,1,1,1,1,37.2,444,-6,0.2,9,3,0,1800,0,0,18,17,3,54,1,1,0,0,36.3,450,0,0.4
スイートミーティア,6,34.9,5,8,1,462,0,1,3,54.0,9,5,1,1400,0,0,16,3,3,53,7,8,0,0,38.3,462,+12,0.9,9,8,1,1400,0,0,16,16,3,54,12,11,0,0,37.9,450,+4,1.5,10,5,1,1700,0,1,10,3,3,54,4,3,3,3,39.4,446,-2,1.0,8,3,1,1400,0,0,11,6,3,54,8,7,0,0,36.9,448,-10,0.1,9,6,1,1400,0,0,16,16,3,54,8,7,0,0,38.1,458,+4,0.7
グランヴィクトリア,14,172.2,6,9,9,448,+2,1,3,54.0,9,16,1,1400,0,0,16,10,3,54,3,6,0,0,41.2,446,-8,4.1,7,17,0,2000,0,0,18,10,3,54,9,9,10,11,36.0,454,-4,1.9,9,11,0,1400,0,1,18,10,3,54,8,8,0,0,36.6,458,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オリエンタルハート,12,61.2,6,10,12,510,+16,0,3,56.0,9,9,1,1800,0,1,9,1,3,53,3,2,5,8,40.5,494,-8,3.3,9,9,1,1200,0,1,16,8,3,56,5,6,0,0,39.7,502,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
