馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シシリエンヌ,7,9.6,1.9,3.1,1,0,1200,1,0,0,0,1,1,0,482,+2,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,70.4,1,0,0,0,11,1,3,51,3,3,0,0,35.9,480,-6,0.4,0,0,0,1,0,0,0,0,0,0,3,1,0,1000,56.4,1,0,0,0,16,15,3,51,0,0,0,0,34.0,486,+10,0.7,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,70.9,1,0,0,0,16,8,3,52,1,2,0,0,36.1,476,-12,0.2,0,0,0,0,0,0,0,1,0,0,11,0,1,1200,76.0,1,0,0,0,13,8,3,54,6,6,0,0,38.9,488,0,1.3,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,74.9,1,0,0,0,16,11,3,54,8,8,0,0,37.9,488,-6,1.0
コンソラトゥール,5,181.2,24.5,44.0,1,0,1200,1,0,0,0,1,2,3,492,-4,0,1,0,3,53.0,0,1,0,0,0,0,0,0,0,0,14,1,0,1200,71.1,1,0,0,0,16,6,3,53,4,4,0,0,37.0,496,+4,1.3,0,0,0,1,0,0,0,0,0,0,6,1,0,1200,71.1,1,0,0,0,16,11,3,54,5,5,0,0,35.9,492,-6,0.9,0,0,0,0,0,0,0,1,0,0,15,0,1,1800,121.5,1,0,0,0,16,6,3,54,3,3,3,8,44.8,498,-2,5.8,0,0,0,0,0,0,0,0,1,0,15,1,0,2000,126.1,0,1,0,0,16,2,3,53,4,5,10,14,38.0,500,+6,2.2,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,98.0,1,0,0,0,13,9,3,54,5,6,0,0,35.3,494,0,1.4
メイショウウチデ,1,2.1,1.1,1.4,1,0,1200,1,0,0,0,2,3,2,462,+6,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,70.2,0,1,0,0,16,16,3,56,3,4,0,0,36.3,456,-4,0.0,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,69.9,1,0,0,0,16,8,3,56,5,7,0,0,35.7,460,-4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,69.4,1,0,0,0,16,6,3,56,8,9,0,0,33.9,464,+4,0.2,0,0,0,0,0,0,1,0,0,0,8,1,0,1400,83.0,0,1,0,0,17,17,3,53,1,1,0,0,36.1,460,-4,1.2
デュアリティ,3,96.1,12.5,22.3,1,0,1200,1,0,0,0,2,4,2,502,+8,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,70.1,1,0,0,0,16,10,3,51,13,13,0,0,34.8,494,+6,1.3,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,89.0,1,0,0,0,15,12,3,54,13,13,0,0,38.9,488,0,2.2,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,90.0,0,1,0,0,16,7,3,54,13,15,0,0,38.0,488,0,1.5,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,73.8,1,0,0,0,16,2,3,54,13,12,0,0,38.0,488,0,1.4,0,0,0,0,0,0,0,0,1,0,12,0,1,1800,120.7,0,1,0,0,12,4,3,51,10,10,12,12,41.2,488,-12,3.8
ラインアポロン,4,33.3,5.7,10.0,1,0,1200,1,0,0,0,3,5,1,438,+2,1,0,0,3,53.0,0,1,0,0,0,0,0,0,0,0,8,1,0,1200,70.7,1,0,0,0,16,16,3,53,6,6,0,0,36.1,436,0,0.8,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,70.5,0,1,0,0,16,10,3,53,9,10,0,0,36.1,436,-18,0.3,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,88.8,1,0,0,0,16,8,3,56,4,4,0,0,40.4,454,+16,2.1,0,0,0,0,0,0,0,1,0,0,5,1,0,1200,70.7,1,0,0,0,18,10,3,55,6,5,0,0,35.2,438,-4,0.8,0,0,0,0,0,0,0,1,0,0,4,1,0,1200,70.1,1,0,0,0,14,3,3,55,4,3,0,0,34.6,442,+2,0.1
ディノーラ,6,5.4,1.7,2.6,1,0,1200,1,0,0,0,3,6,0,444,-6,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.7,1,0,0,0,11,3,3,54,10,9,0,0,35.5,450,+6,0.7,0,1,0,0,0,0,0,0,0,0,4,1,0,1200,69.8,1,0,0,0,16,3,3,54,10,9,0,0,34.8,444,+8,0.5,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,69.8,0,1,0,0,15,13,3,54,9,6,0,0,34.8,436,+4,0.6,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,96.3,1,0,0,0,18,10,3,54,4,3,0,0,35.0,432,-10,0.4,0,0,0,0,0,0,0,0,0,1,9,1,0,1800,110.5,1,0,0,0,16,13,3,54,6,6,6,6,36.5,442,-8,1.1
ノーリミッツ,9,40.7,5.5,9.5,1,0,1200,1,0,0,0,4,7,3,432,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,8,1,0,1600,95.9,1,0,0,0,18,1,3,56,16,13,0,0,34.4,434,-2,0.8,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.8,1,0,0,0,18,1,3,56,16,14,0,0,35.4,436,+4,1.4,0,0,0,0,0,0,1,0,0,0,6,1,0,1200,69.4,1,0,0,0,18,14,3,56,11,11,0,0,34.3,432,+2,0.8,0,0,0,0,0,0,1,0,0,0,5,1,0,1400,82.4,1,0,0,0,18,6,3,56,17,17,0,0,34.7,430,+4,0.9,0,0,0,0,0,0,1,0,0,0,8,1,0,1200,70.3,1,0,0,0,18,12,3,55,14,14,0,0,33.9,426,0,1.0
インターロード,10,17.2,3.0,5.1,1,0,1200,1,0,0,0,4,8,1,464,0,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,7,0,1,1000,61.0,1,0,0,0,12,5,3,56,8,8,0,0,36.9,464,-4,1.1,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,89.2,1,0,0,0,16,4,3,56,5,5,0,0,38.8,468,-2,2.3,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,73.6,1,0,0,0,16,7,3,56,5,6,0,0,38.5,470,0,0.8,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,72.4,0,1,0,0,16,10,3,56,2,1,0,0,38.5,470,-2,0.3,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,88.4,1,0,0,0,16,6,3,56,1,1,0,0,38.2,472,+8,0.1
トモノヘイヘイ,11,85.2,10.7,18.9,1,0,1200,1,0,0,0,5,9,0,438,0,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,7,1,0,1200,70.6,1,0,0,0,11,4,3,54,6,6,0,0,35.8,438,-12,0.6,0,1,0,0,0,0,0,0,0,0,7,1,0,1200,70.7,1,0,0,0,16,2,3,54,9,8,0,0,35.8,450,+12,0.8,0,0,0,0,0,0,0,1,0,0,12,1,0,1800,109.5,1,0,0,0,17,9,3,54,6,7,0,0,37.2,438,-4,1.8,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,109.0,1,0,0,0,13,6,3,54,4,3,0,0,35.2,442,0,0.9,0,0,1,0,0,0,0,0,0,0,9,1,0,1200,72.1,1,0,0,0,16,16,3,54,6,8,0,0,36.9,442,0,1.4
トウケイココノエ,8,51.6,4.3,7.4,1,0,1200,1,0,0,0,5,10,1,528,-4,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,5,1,0,1200,70.5,1,0,0,0,16,8,3,54,9,8,0,0,35.6,532,-4,0.6,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,70.3,1,0,0,0,16,5,3,54,14,14,0,0,35.4,536,+18,0.5,0,0,1,0,0,0,0,0,0,0,15,1,0,2000,126.2,1,0,0,0,16,16,3,54,1,1,2,6,39.7,518,-2,3.8,0,0,0,0,0,0,0,0,0,1,14,0,1,1700,112.5,0,1,0,0,16,10,3,54,5,5,10,13,43.7,520,+2,4.6,0,0,0,0,0,0,0,1,0,0,13,1,0,1600,98.7,1,0,0,0,15,8,3,54,1,1,0,0,38.6,518,0,2.1
