馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マイネルパッセ,3,7.1,1.2,3.0,1,0,1200,1,0,0,0,1,1,1,466,-6,1,0,0,6,57.0,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,68.8,1,0,0,0,10,7,6,57,5,5,0,0,35.1,472,+10,0.2,0,0,0,1,0,0,0,0,0,0,14,1,0,1000,56.8,1,0,0,0,16,7,6,57,0,0,0,0,34.3,462,-2,1.7,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,69.0,1,0,0,0,11,8,6,57,3,2,0,0,34.8,464,0,0.0,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,69.9,1,0,0,0,16,7,6,57,3,3,0,0,34.8,464,-6,0.1,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,68.7,1,0,0,0,18,11,6,57,3,3,0,0,35.3,470,-8,0.4
スギノヴォルケーノ,1,2.8,1.1,1.9,1,0,1200,1,0,0,0,2,2,1,492,+4,1,0,0,3,54.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,69.2,0,1,0,0,15,12,3,56,2,2,0,0,34.7,488,-4,-0.3,0,0,0,0,0,0,0,1,0,0,3,1,0,1400,81.2,1,0,0,0,18,3,3,56,1,1,0,0,34.9,492,+2,0.3,0,0,0,0,0,0,0,1,0,0,2,1,0,1400,81.6,1,0,0,0,18,1,3,56,2,1,0,0,36.4,490,+6,0.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1400,82.7,1,0,0,0,18,2,3,56,3,4,0,0,34.8,484,-8,0.1,0,0,0,0,0,0,1,0,0,0,9,1,0,1600,96.4,1,0,0,0,14,13,3,55,1,1,1,0,36.7,492,-2,1.2
リーディングエッジ,2,1.9,1.1,1.1,1,0,1200,1,0,0,0,3,3,1,512,-4,1,0,0,4,57.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,69.5,0,1,0,0,12,1,4,57,3,2,0,0,34.4,516,-2,-0.5,0,0,1,0,0,0,0,0,0,0,6,1,0,1200,69.9,1,0,0,0,13,11,4,57,2,2,0,0,36.3,518,+6,0.7,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,70.7,0,1,0,0,16,8,4,56,1,1,0,0,36.7,512,-4,0.1,0,0,0,0,1,0,0,0,0,0,11,1,0,1600,97.6,0,0,1,0,15,9,4,56,2,2,0,0,38.2,516,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドゥモワゼル,6,47.1,2.8,8.0,1,0,1200,1,0,0,0,4,4,1,466,-2,0,1,0,5,55.0,0,1,0,0,0,0,0,0,0,0,4,1,0,1200,70.2,0,1,0,0,12,6,5,55,4,4,0,0,34.9,468,+6,0.7,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,69.4,1,0,0,0,18,10,5,55,14,13,0,0,35.1,462,+2,0.8,0,0,0,0,0,0,0,0,0,1,12,1,0,1200,69.6,1,0,0,0,18,2,5,55,5,5,0,0,35.7,460,-4,1.3,0,0,0,0,0,1,0,0,0,0,9,0,1,1200,73.1,1,0,0,0,16,14,5,54,6,6,0,0,38.5,464,+12,0.7,0,0,1,0,0,0,0,0,0,0,6,1,0,1200,69.0,1,0,0,0,16,6,5,55,4,4,0,0,34.8,452,-8,0.3
ルア,11,259.0,25.5,82.9,1,0,1200,1,0,0,0,5,5,1,488,-2,0,1,0,5,55.0,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.7,0,1,0,0,12,9,5,55,7,7,0,0,35.1,490,+2,1.2,0,0,0,1,0,0,0,0,0,0,11,1,0,1200,69.8,1,0,0,0,16,11,5,54,10,10,0,0,34.7,488,0,0.8,0,0,0,0,0,0,0,0,0,1,15,1,0,1200,70.1,1,0,0,0,18,11,5,55,4,6,0,0,36.1,488,-6,1.5,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,69.6,1,0,0,0,18,6,5,55,3,2,0,0,35.0,494,+10,0.7,0,0,0,0,0,1,0,0,0,0,14,1,0,1200,71.6,1,0,0,0,16,8,5,55,3,4,0,0,37.6,484,+6,2.3
モズベイビー,12,25.5,2.9,8.3,1,0,1200,1,0,0,0,5,6,0,508,-4,1,0,0,3,54.0,0,1,0,0,0,0,0,0,0,0,15,1,0,1200,70.6,0,1,0,0,16,7,3,54,3,3,0,0,36.8,512,+10,1.4,0,0,0,0,0,1,0,0,0,0,5,1,0,1200,69.3,1,0,0,0,12,6,3,56,1,1,0,0,35.6,502,-2,0.5,0,0,0,0,0,0,0,0,0,1,1,0,1,1000,58.8,0,1,0,0,14,2,3,56,1,1,0,0,35.8,504,+2,-0.1,0,0,0,0,0,0,0,0,0,1,4,0,1,1000,60.5,0,1,0,0,13,2,3,56,1,1,0,0,37.8,502,0,0.8,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,73.7,1,0,0,0,16,13,3,53,2,2,0,0,38.5,502,+6,0.5
スワーヴポルトス,5,197.6,18.7,60.6,1,0,1200,1,0,0,0,6,7,0,446,-4,1,0,0,4,57.0,0,1,0,0,0,0,0,0,0,0,10,1,0,1200,71.0,0,1,0,0,12,11,4,57,12,12,0,0,35.6,450,-2,1.0,0,1,0,0,0,0,0,0,0,0,12,1,0,1200,71.1,0,1,0,0,12,12,4,57,7,9,0,0,35.4,452,+14,1.6,0,0,0,0,0,0,0,0,1,0,10,0,1,2000,128.2,1,0,0,0,11,4,4,56,1,1,1,2,41.1,438,0,1.9,0,0,0,0,0,0,0,1,0,0,11,1,0,1600,94.8,1,0,0,0,18,6,4,56,2,2,0,0,35.8,438,+6,1.1,0,0,0,1,0,0,0,0,0,0,16,1,0,1200,70.7,0,1,0,0,18,17,4,55,16,16,0,0,35.7,432,-16,1.5
スズカフェラリー,4,8.9,1.7,4.5,1,0,1200,1,0,0,0,6,8,1,420,-2,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,4,1,0,1200,68.9,1,0,0,0,10,2,4,55,9,7,0,0,34.7,422,+2,0.3,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,94.7,1,0,0,0,14,5,4,55,13,13,0,0,33.8,420,+8,0.6,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,109.1,1,0,0,0,10,8,4,54,10,10,0,0,36.0,412,-8,2.1,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,110.7,1,0,0,0,14,7,4,54,13,13,14,13,34.9,420,-2,0.9,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,96.7,1,0,0,0,12,5,4,54,9,9,0,0,34.8,422,0,0.4
サンドスピーダー,7,71.2,6.9,21.6,1,0,1200,1,0,0,0,7,9,14,456,+4,1,0,0,4,54.0,0,0,0,0,0,0,1,0,0,0,9,1,0,1200,69.8,1,0,0,0,18,1,4,57,16,16,0,0,34.3,452,0,0.7,0,0,0,0,0,1,0,0,0,0,12,1,0,1600,96.1,1,0,0,0,16,3,4,56,15,14,14,0,35.3,452,+2,1.4,0,0,0,1,0,0,0,0,0,0,12,1,0,2000,121.2,1,0,0,0,13,8,4,55,2,2,0,0,36.0,450,-4,1.5,0,0,0,0,1,0,0,0,0,0,11,1,0,1400,82.1,1,0,0,0,18,13,4,55,13,14,0,0,33.7,454,+2,0.6,1,0,0,0,0,0,0,0,0,0,8,1,0,1200,70.9,0,1,0,0,16,1,4,54,6,6,0,0,35.6,452,0,0.6
スリーケープマンボ,8,29.1,3.2,9.3,1,0,1200,1,0,0,0,7,10,1,490,-4,0,0,1,4,57.0,0,1,0,0,0,0,0,0,0,0,5,1,0,1200,70.2,0,1,0,0,12,5,4,57,1,1,0,0,35.4,494,-8,0.7,0,0,0,0,0,0,0,0,0,1,16,1,0,1200,71.5,0,1,0,0,18,7,4,57,2,2,0,0,37.2,502,0,2.0,0,0,0,0,0,0,1,0,0,0,7,1,0,1400,81.8,1,0,0,0,18,5,4,56,1,1,0,0,35.6,502,+2,0.4,0,0,0,0,0,0,1,0,0,0,2,1,0,1200,68.5,1,0,0,0,18,10,4,56,4,3,0,0,34.4,500,+4,0.1,0,0,1,0,0,0,0,0,0,0,11,1,0,1200,70.7,1,0,0,0,16,15,4,56,5,6,0,0,36.2,496,+8,0.9
ポルボローネ,9,285.5,20.8,67.4,1,0,1200,1,0,0,0,8,11,0,448,-4,0,1,0,7,52.0,0,1,0,0,0,0,0,0,0,0,11,1,0,1200,70.8,0,1,0,0,14,6,7,52,7,7,0,0,35.7,452,-11,1.1,0,0,0,0,0,0,0,0,0,0,10,0,1,1400,91.6,1,0,0,0,12,7,7,54,4,4,4,6,42.2,463,+13,4.3,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,86.3,1,0,0,0,15,2,7,55,7,6,0,0,38.7,450,+4,1.0,0,0,0,0,0,0,0,0,0,1,7,1,0,1200,69.1,1,0,0,0,18,1,7,55,6,8,0,0,35.5,446,0,0.5,0,0,0,0,0,0,0,0,0,1,11,1,0,1200,70.4,0,1,0,0,18,17,7,55,13,13,0,0,35.2,446,+2,0.9
スリーマグナム,10,118.9,13.9,44.7,1,0,1200,1,0,0,0,8,12,0,506,-4,1,0,0,4,57.0,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.1,0,1,0,0,16,16,4,57,7,7,0,0,35.9,510,+14,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,1200,70.3,1,0,0,0,18,10,4,57,2,1,0,0,36.6,496,+6,1.2,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,69.2,1,0,0,0,16,12,4,54,3,4,0,0,35.6,490,0,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,1200,70.1,0,0,1,0,16,14,4,55,2,2,0,0,35.6,490,-4,-0.3
