馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
グランドクララ,16,138.2,26.5,46.6,1,0,1200,0,0,1,0,1,1,0,444,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノーブルワークス,1,4.9,1.4,2.2,1,0,1200,0,0,1,0,1,2,2,452,0,0,1,0,3,52.0,0,0,0,0,0,0,1,0,0,0,3,0,1,1200,72.3,0,0,1,0,16,2,3,52,7,6,0,0,37.1,452,-4,0.8,0,0,0,0,0,0,0,0,1,0,3,1,0,1200,70.3,1,0,0,0,16,1,3,52,9,10,0,0,34.3,456,+4,0.3,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,89.2,0,1,0,0,16,9,3,54,2,2,0,0,41.6,452,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オウケンラブルナ,2,4.3,1.4,2.1,1,0,1200,0,0,1,0,2,3,8,456,-10,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1200,69.5,1,0,0,0,16,12,3,54,12,12,0,0,33.8,466,+14,0.3,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,69.3,1,0,0,0,18,4,3,54,8,4,0,0,34.3,452,-6,0.6,0,0,0,0,0,0,1,0,0,0,8,0,1,1400,88.2,1,0,0,0,16,14,3,54,12,14,0,0,39.4,458,-2,1.6,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,87.3,1,0,0,0,16,10,3,54,6,6,0,0,39.1,460,+4,2.3,0,0,0,1,0,0,0,0,0,0,4,0,1,1200,72.9,0,0,1,0,15,4,3,54,5,5,0,0,37.7,456,0,1.5
ショウナンダニエル,5,51.9,7.4,12.8,1,0,1200,0,0,1,0,2,4,5,510,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1200,70.9,1,0,0,0,16,4,3,56,11,6,0,0,35.0,510,-6,0.9,0,0,0,0,0,0,0,0,1,0,11,0,1,1800,121.8,0,1,0,0,11,2,3,56,1,1,2,10,45.2,516,0,7.1,0,0,0,0,0,0,0,0,0,1,11,1,0,1200,70.7,1,0,0,0,18,7,3,56,14,13,0,0,34.9,516,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニホンピロハービン,10,35.0,5.8,9.8,1,0,1200,0,0,1,0,3,5,26,466,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,16,0,1,1800,123.3,1,0,0,0,16,8,3,54,3,3,11,16,45.6,472,-4,7.6,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,111.7,0,1,0,0,18,12,3,54,4,3,0,0,36.7,476,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チョウビックリ,6,410.0,50.1,88.3,1,0,1200,0,0,1,0,3,6,7,434,+12,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,16,0,1,1400,89.1,1,0,0,0,16,10,3,56,4,8,0,0,41.3,422,+2,2.9,0,0,0,0,0,0,0,1,0,0,15,0,1,1400,88.9,1,0,0,0,15,12,3,56,6,7,0,0,40.7,420,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ストームハート,9,13.5,3.0,4.9,1,0,1200,0,0,1,0,4,7,13,498,+16,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,16,0,1,1400,91.1,0,1,0,0,16,5,3,54,2,2,0,0,43.4,482,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブラボーフェスタ,7,89.9,13.8,24.0,1,0,1200,0,0,1,0,4,8,7,460,0,0,0,1,3,55.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,74.7,1,0,0,0,16,13,3,56,15,15,0,0,37.1,460,-8,2.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1200,75.6,1,0,0,0,16,14,3,56,6,4,0,0,39.0,468,-2,1.7,0,0,0,0,0,0,0,0,0,1,14,1,0,1200,70.8,1,0,0,0,18,12,3,53,12,13,0,0,36.0,470,-12,1.6,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,69.7,1,0,0,0,18,2,3,55,1,1,0,0,36.2,482,-12,0.8,0,0,0,0,0,0,0,1,0,0,6,1,0,1200,70.4,1,0,0,0,14,1,3,55,8,8,0,0,34.5,494,+4,0.4
モズリスペクト,14,44.3,7.0,12.0,1,0,1200,0,0,1,0,5,9,11,466,-30,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1400,82.5,1,0,0,0,18,10,3,56,1,2,0,0,37.3,496,-12,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,1200,76.7,1,0,0,0,16,7,3,55,5,5,0,0,40.3,508,+14,3.1,0,0,0,0,0,0,1,0,0,0,11,1,0,1600,97.2,1,0,0,0,14,9,3,55,2,2,2,0,37.3,494,+14,2.0,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,69.2,1,0,0,0,13,4,3,54,5,4,0,0,35.5,480,-2,1.1
ラッキーバローズ,3,2.2,1.1,1.4,1,0,1200,0,0,1,0,5,10,1,418,-2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,2,1,0,1400,81.8,0,1,0,0,18,18,3,53,5,6,0,0,34.9,420,-4,0.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1400,83.0,0,1,0,0,14,14,3,54,2,2,0,0,36.0,424,-2,0.9,0,0,0,0,0,0,0,0,1,0,6,1,0,1600,96.9,0,1,0,0,18,5,3,56,9,10,0,0,35.0,426,-4,1.3,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,82.6,0,1,0,0,17,3,3,56,10,9,0,0,34.7,430,+2,0.8,0,0,0,0,0,0,1,0,0,0,5,1,0,1400,83.1,1,0,0,0,18,8,3,53,14,16,0,0,35.1,428,-2,0.6
