馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
コスモエスパーダ,14,7.2,1.7,2.8,1,0,1800,1,0,0,0,1,1,1,454,-14,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,4,1,0,1600,98.4,0,0,0,1,15,13,3,56,3,2,0,0,37.3,468,+6,1.1,0,0,0,0,1,0,0,0,0,0,12,1,0,1600,95.0,1,0,0,0,18,17,3,56,5,5,0,0,36.0,462,-4,1.6,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,82.0,0,1,0,0,18,16,3,56,7,6,0,0,33.9,466,-2,0.1,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,95.1,1,0,0,0,16,1,3,56,2,1,1,0,35.2,468,0,0.3,0,0,0,0,0,1,0,0,0,0,4,1,0,1600,95.7,1,0,0,0,16,7,3,56,2,2,2,0,37.0,468,-4,0.5
ケイアイネイビー,6,3.5,1.2,1.6,1,0,1800,1,0,0,0,1,2,7,450,+2,1,0,0,3,54.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,108.7,0,1,0,0,16,5,3,56,1,1,2,0,34.7,448,+14,0.5,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,94.3,1,0,0,0,18,17,3,54,5,5,0,0,34.7,434,-8,0.5,0,0,0,0,0,1,0,0,0,0,5,1,0,1600,96.5,1,0,0,0,16,7,3,54,2,3,3,0,36.5,442,-10,0.8,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,103.1,1,0,0,0,16,10,3,54,4,4,0,0,41.0,452,-6,3.2,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,95.4,1,0,0,0,16,7,3,52,8,13,11,0,36.4,458,0,1.0
コスモアイトーン,7,20.4,3.0,5.4,1,0,1800,1,0,0,0,2,3,1,454,-4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,108.8,0,0,1,0,14,2,3,56,3,3,3,0,36.9,458,+6,1.0,0,0,0,0,1,0,0,0,0,0,13,1,0,1800,109.2,1,0,0,0,17,16,3,56,9,12,12,0,36.1,452,-2,2.3,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,109.8,0,1,0,0,16,14,3,56,11,10,7,0,34.8,454,+8,1.6,0,0,1,0,0,0,0,0,0,0,9,1,0,1800,111.0,1,0,0,0,16,3,3,56,12,10,10,11,36.1,446,-6,1.3,0,0,0,0,0,1,0,0,0,0,3,1,0,1800,111.3,1,0,0,0,16,14,3,56,13,11,12,11,35.4,452,-2,0.6
マリノオードリー,9,34.6,5.0,9.1,1,0,1800,1,0,0,0,2,4,17,458,+6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,124.7,1,0,0,0,16,16,3,54,4,5,4,4,37.3,452,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マメールロア,10,46.7,5.5,10.1,1,0,1800,1,0,0,0,3,5,10,398,+10,0,1,0,3,51.0,0,0,1,0,0,0,0,0,0,0,13,1,0,2000,124.4,1,0,0,0,16,13,3,54,11,11,11,11,36.9,388,-10,2.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,109.4,1,0,0,0,16,11,3,54,2,3,3,0,35.5,398,0,0.7,0,0,0,0,0,1,0,0,0,0,9,1,0,1600,97.8,1,0,0,0,16,14,3,54,5,8,6,0,36.1,398,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ショウナンランナー,5,17.8,2.5,4.3,1,0,1800,1,0,0,0,3,6,4,492,+4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,108.0,1,0,0,0,17,5,3,56,7,7,7,0,35.4,488,0,1.1,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,109.1,0,1,0,0,16,3,3,56,2,2,2,0,34.7,488,-6,0.4,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,122.7,0,1,0,0,16,7,3,56,15,15,14,13,45.4,494,0,6.5,0,0,0,0,0,1,0,0,0,0,13,1,0,2000,124.3,1,0,0,0,18,17,3,55,16,16,14,12,36.6,494,+10,1.5,0,0,0,0,1,0,0,0,0,0,6,1,0,1600,97.2,1,0,0,0,12,3,3,55,12,10,0,0,34.1,484,0,0.5
エンジェルズライン,11,231.9,22.0,41.5,1,0,1800,1,0,0,0,4,7,8,434,0,0,1,0,3,51.0,0,0,0,0,1,0,0,0,0,0,14,1,0,1400,83.4,0,1,0,0,18,8,3,54,16,15,0,0,34.4,434,0,1.5,0,0,0,0,0,1,0,0,0,0,12,1,0,2000,124.5,1,0,0,0,16,1,3,54,13,12,13,14,36.7,434,-4,2.0,0,0,0,0,0,1,0,0,0,0,14,1,0,1800,114.7,1,0,0,0,14,9,3,54,12,12,13,13,35.7,438,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナスノコウラン,4,34.6,6.7,12.4,1,0,1800,1,0,0,0,4,8,12,508,+6,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,117.1,1,0,0,0,16,15,3,56,9,9,10,10,40.0,502,0,2.3,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,120.3,1,0,0,0,16,15,3,56,12,12,3,14,41.7,502,+2,2.9,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,121.1,1,0,0,0,15,8,3,55,6,6,4,6,42.6,500,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ココリアッピア,12,20.2,3.0,5.3,1,0,1800,1,0,0,0,5,9,2,440,+4,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,94.7,0,1,0,0,18,13,3,52,18,13,0,0,35.0,436,-8,0.9,0,0,0,0,0,1,0,0,0,0,9,1,0,2000,122.3,1,0,0,0,14,10,3,54,10,10,10,10,36.4,444,+4,1.2,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,110.6,1,0,0,0,16,6,3,54,8,10,10,9,35.4,440,+4,0.9,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,108.3,1,0,0,0,16,10,3,54,6,5,5,5,35.8,436,-4,0.9,0,0,0,0,0,1,0,0,0,0,14,1,0,2000,124.5,1,0,0,0,18,18,3,54,7,9,7,11,37.2,440,0,1.7
インポージング,8,45.0,6.7,12.4,1,0,1800,1,0,0,0,5,10,0,480,0,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイキューティー,1,66.7,7.3,13.4,1,0,1800,1,0,0,0,6,11,6,452,-2,0,1,0,3,54.0,0,0,0,1,0,0,0,0,0,0,9,1,0,1800,108.8,1,0,0,0,14,4,3,53,10,9,0,0,34.4,454,+14,0.5,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,97.1,1,0,0,0,16,13,3,51,15,16,16,0,35.5,440,+4,1.4,0,0,0,0,0,1,0,0,0,0,15,1,0,1600,99.7,1,0,0,0,16,11,3,54,9,9,12,0,36.3,436,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニシノモエ,13,229.5,25.5,48.1,1,0,1800,1,0,0,0,6,12,7,408,-2,0,1,0,3,51.0,0,0,0,1,0,0,0,0,0,0,8,1,0,1800,108.9,1,0,0,0,16,15,3,51,9,12,0,0,35.7,410,-2,1.4,0,0,1,0,0,0,0,0,0,0,7,1,0,1800,110.6,1,0,0,0,16,1,3,51,7,7,7,6,36.0,412,-8,0.9,0,0,0,0,0,1,0,0,0,0,15,0,1,1800,120.8,1,0,0,0,16,7,3,54,4,4,4,4,42.3,420,+2,3.2,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,110.7,1,0,0,0,16,13,3,54,10,12,9,10,36.7,418,-10,1.6,0,0,0,0,0,1,0,0,0,0,7,1,0,1600,97.4,1,0,0,0,16,15,3,54,4,6,6,0,35.4,428,0,0.8
ダージル,15,478.3,70.3,133.1,1,0,1800,1,0,0,0,7,13,15,424,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,1200,77.0,0,0,1,0,16,16,3,56,16,16,0,0,39.3,422,+4,4.4,0,0,0,0,0,1,0,0,0,0,12,1,0,1600,99.2,1,0,0,0,16,9,3,55,7,8,8,0,36.8,418,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
