馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
キリシマダイオウ,11,103.7,8.9,21.9,0,1,1200,1,0,0,0,1,1,0,466,+2,1,0,0,2,54.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,75.0,1,0,0,0,15,12,2,54,7,7,0,0,39.1,464,+4,1.6,0,0,0,1,0,0,0,0,0,0,9,1,0,1200,74.1,1,0,0,0,12,12,2,54,10,10,0,0,35.8,460,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トレンディー,9,124.3,13.2,33.0,0,1,1200,1,0,0,0,2,2,1,456,-4,1,0,0,2,54.0,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,75.5,0,1,0,0,15,10,2,54,10,10,0,0,38.2,460,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モッチリ,12,254.2,24.5,61.7,0,1,1200,1,0,0,0,3,3,9,502,+12,1,0,0,2,54.0,0,0,1,0,0,0,0,0,0,0,14,0,1,1150,73.6,0,1,0,0,14,11,2,54,14,14,0,0,39.7,490,+6,4.1,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,90.8,0,0,0,1,15,2,2,54,14,14,0,0,39.8,484,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルトゥーロ,5,27.3,2.6,5.9,0,1,1200,1,0,0,0,4,4,2,418,-2,1,0,0,2,54.0,0,0,0,1,0,0,0,0,0,0,6,1,0,1000,58.2,0,1,0,0,14,8,2,54,0,0,0,0,34.5,420,+4,0.7,0,0,0,1,0,0,0,0,0,0,13,1,0,1000,57.5,1,0,0,0,18,7,2,54,0,0,0,0,33.3,416,+4,1.5,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,98.0,1,0,0,0,9,3,2,54,6,6,0,0,35.2,412,-12,2.3,0,0,0,0,1,0,0,0,0,0,5,1,0,1600,98.7,1,0,0,0,8,3,2,54,7,7,0,0,34.6,424,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イチゴパフェ,10,163.9,18.0,45.0,0,1,1200,1,0,0,0,4,5,2,436,+14,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,15,0,1,1200,75.5,0,0,1,0,15,2,2,54,15,15,0,0,37.7,422,+8,2.8,0,1,0,0,0,0,0,0,0,0,9,1,0,1000,77.6,1,0,0,0,9,9,2,54,9,9,0,0,45.1,414,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グレートコート,3,7.2,1.4,2.9,0,1,1200,1,0,0,0,5,6,2,440,+6,1,0,0,2,51.0,0,0,0,1,0,0,0,0,0,0,5,0,1,1200,73.4,0,0,1,0,15,13,2,51,11,11,0,0,37.5,434,-4,0.7,0,0,0,1,0,0,0,0,0,0,11,1,0,1400,85.2,1,0,0,0,18,6,2,51,10,10,0,0,37.4,438,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リュウノブルック,7,21.4,2.9,6.7,0,1,1200,1,0,0,0,5,7,2,464,-6,1,0,0,2,54.0,0,0,0,1,0,0,0,0,0,0,7,1,0,1200,73.9,1,0,0,0,12,10,2,54,7,7,0,0,36.8,470,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ホープブロッサム,6,7.1,1.5,3.0,0,1,1200,1,0,0,0,6,8,0,486,0,0,1,0,2,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモピオニール,8,99.3,9.0,22.2,0,1,1200,1,0,0,0,6,9,1,462,-2,1,0,0,2,54.0,0,0,0,1,0,0,0,0,0,0,12,0,1,1800,120.0,0,0,1,0,13,12,2,54,7,7,8,8,43.7,464,+4,4.4,0,0,0,1,0,0,0,0,0,0,12,1,0,1600,99.5,1,0,0,0,16,3,2,53,14,14,0,0,34.0,460,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルナガレボシ,4,4.7,1.2,2.0,0,1,1200,1,0,0,0,7,10,2,440,+2,0,1,0,2,53.0,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,73.0,0,0,1,0,15,7,2,53,2,2,0,0,38.2,438,-2,0.3,0,0,0,1,0,0,0,0,0,0,15,1,0,1800,111.2,1,0,0,0,15,3,2,53,3,3,0,0,37.8,440,-2,2.4,0,0,1,0,0,0,0,0,0,0,11,0,1,1150,71.9,0,1,0,0,16,8,2,53,12,11,0,0,38.1,442,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キタノブラスハット,13,77.7,7.4,18.1,0,1,1200,1,0,0,0,7,11,2,464,-2,1,0,0,2,51.0,1,0,0,0,0,0,0,0,0,0,7,1,0,1200,76.3,0,1,0,0,8,2,2,54,7,7,0,0,38.6,466,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴラッソゴール,2,43.8,4.3,10.2,0,1,1200,1,0,0,0,8,12,1,456,+2,1,0,0,2,51.0,1,0,0,0,0,0,0,0,0,0,13,0,1,1700,110.3,0,1,0,0,14,8,2,53,7,7,8,11,39.9,454,-6,2.6,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,71.8,0,1,0,0,14,6,2,51,10,8,0,0,36.5,460,-2,1.8,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,72.8,0,1,0,0,11,10,2,51,9,9,0,0,37.0,462,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
