馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ジェネラーレウーノ,4,3.0,1.1,2.0,1,0,2200,1,0,0,0,1,1,12,514,+8,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,3000,187.1,1,0,0,0,18,4,4,57,1,1,1,1,35.2,506,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,2200,132.1,1,0,0,0,15,4,4,56,2,2,2,2,35.2,506,+8,-0.2,0,0,0,0,1,0,0,0,0,0,16,1,0,2400,145.3,1,0,0,0,18,16,4,57,2,2,2,2,36.2,498,+2,1.7,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,121.4,0,1,0,0,16,10,4,57,2,2,2,2,37.6,496,0,0.6
アクションスター,11,473.1,39.3,123.3,1,0,2200,1,0,0,0,2,2,8,480,+12,1,0,0,9,56.0,0,0,0,0,0,0,0,1,0,0,10,1,0,2000,121.1,1,0,0,0,15,15,9,51,12,12,12,13,34.2,468,-4,0.7,0,0,0,0,1,0,0,0,0,0,11,1,0,2000,119.7,1,0,0,0,12,13,9,58,11,12,12,0,35.3,472,+2,2.9,0,0,0,0,1,0,0,0,0,0,11,1,0,1800,106.6,1,0,0,0,13,8,9,56,13,12,13,0,34.6,470,-2,2.1,0,0,0,0,0,1,0,0,0,0,14,1,0,2500,158.6,1,0,0,0,15,13,9,56,15,15,14,14,37.2,472,-4,4.7,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,123.0,0,1,0,0,9,8,9,56,8,9,9,9,34.2,476,-4,1.4
マイネルミラノ,9,356.1,23.2,72.6,1,0,2200,1,0,0,0,3,3,6,490,-2,1,0,0,9,56.0,0,0,0,0,0,1,0,0,0,0,9,1,0,3600,226.8,1,0,0,0,13,10,9,56,12,12,10,11,36.4,492,+8,1.6,0,0,1,0,0,0,0,0,0,0,10,1,0,2000,119.4,1,0,0,0,16,8,9,56,9,9,10,10,35.7,484,-6,1.1,0,0,0,0,0,1,0,0,0,0,12,1,0,2200,133.7,1,0,0,0,12,4,9,56,1,1,1,1,37.8,490,+2,2.5,0,0,0,1,0,0,0,0,0,0,13,1,0,2000,120.2,1,0,0,0,13,7,9,56,1,1,0,0,37.3,488,0,2.7,0,0,1,0,0,0,0,0,0,0,9,1,0,2000,122.8,1,0,0,0,12,11,9,57,1,1,1,1,40.6,488,-4,2.0
フィエールマン,2,1.7,1.1,1.1,1,0,2200,1,0,0,0,4,4,12,480,0,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,1,1,0,3000,186.1,1,0,0,0,18,12,4,57,7,7,5,6,33.9,480,+4,0.0,0,0,1,0,0,0,0,0,0,0,2,1,0,1800,106.2,1,0,0,0,13,6,4,54,9,10,10,13,34.4,476,-10,0.1,0,0,0,0,0,1,0,0,0,0,1,1,0,1800,108.1,1,0,0,0,11,9,4,56,10,9,7,4,34.3,486,-2,-0.4,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,111.3,1,0,0,0,16,16,4,56,6,2,2,0,34.2,488,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダンビュライト,6,7.3,1.3,3.3,1,0,2200,1,0,0,0,5,5,6,490,-6,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,4,1,0,2000,119.0,1,0,0,0,12,3,5,57,8,8,9,9,33.8,496,+14,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2200,131.7,1,0,0,0,12,2,5,57,6,6,6,9,34.9,482,+2,0.5,0,0,0,0,0,0,0,0,1,0,5,1,0,2200,132.3,0,1,0,0,16,8,5,58,6,5,5,7,36.4,480,+12,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミライヘノツバサ,10,49.4,3.6,10.4,1,0,2200,1,0,0,0,6,6,8,504,+8,1,0,0,6,56.0,0,0,0,0,0,0,0,1,0,0,6,1,0,2000,121.0,1,0,0,0,15,12,6,56,5,3,3,2,34.9,496,+6,0.6,0,0,0,0,0,1,0,0,0,0,10,1,0,2200,133.3,1,0,0,0,12,9,6,56,3,3,3,4,36.8,490,-10,2.1,0,0,0,0,0,1,0,0,0,0,2,1,0,2500,152.9,1,0,0,0,16,11,6,55,2,2,2,1,36.2,500,+2,0.1,0,0,0,0,0,1,0,0,0,0,3,1,0,2200,132.2,1,0,0,0,17,1,6,55,2,3,2,2,36.3,498,-4,0.3,0,0,0,0,0,1,0,0,0,0,1,1,0,2200,132.6,1,0,0,0,11,3,6,56,2,2,2,2,34.8,502,+16,-0.3
ステイインシアトル,8,30.3,3.1,8.8,1,0,2200,1,0,0,0,6,7,36,490,-6,1,0,0,8,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,120.1,1,0,0,0,16,14,8,57,2,1,0,0,33.2,496,+8,0.1,0,1,0,0,0,0,0,0,0,0,15,1,0,2000,123.3,0,0,1,0,16,10,8,57,5,5,5,8,37.9,488,+4,2.1,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,119.4,1,0,0,0,10,9,8,56,1,1,1,1,34.1,484,-8,0.0,0,0,1,0,0,0,0,0,0,0,6,1,0,2000,118.9,1,0,0,0,16,16,8,55,1,2,2,3,36.2,492,-4,0.4
シャケトラ,1,38.5,4.0,11.7,1,0,2200,1,0,0,0,7,8,55,522,+2,1,0,0,6,56.0,0,0,0,0,0,1,0,0,0,0,6,1,0,2500,154.1,1,0,0,0,16,7,6,57,2,2,2,2,35.6,520,-4,0.5,0,0,0,0,1,0,0,0,0,0,11,1,0,2400,145.2,1,0,0,0,17,13,6,57,5,6,6,4,36.1,524,-2,1.5,0,0,0,0,1,0,0,0,0,0,15,1,0,2000,135.1,0,0,0,1,18,18,6,58,3,5,8,0,45.0,526,+16,6.8,0,0,0,0,0,0,0,0,1,0,4,1,0,2200,132.0,0,1,0,0,11,6,6,58,2,2,2,2,36.2,510,+2,0.6,0,0,0,0,0,0,0,1,0,0,9,1,0,3200,193.7,1,0,0,0,17,1,6,58,5,5,6,5,36.0,508,-2,1.2
ショウナンバッハ,7,77.7,4.3,12.9,1,0,2200,1,0,0,0,7,9,5,458,+4,1,0,0,8,56.0,0,0,0,0,0,0,1,0,0,0,2,1,0,2000,119.3,1,0,0,0,14,10,8,54,10,11,11,9,35.1,454,+6,0.0,0,0,0,0,0,0,0,1,0,0,11,1,0,2000,121.1,1,0,0,0,15,11,8,54,13,12,12,10,34.4,448,-2,0.7,0,0,0,0,0,1,0,0,0,0,5,1,0,2200,131.8,1,0,0,0,12,6,8,56,10,10,9,11,34.8,450,-2,0.6,0,0,0,1,0,0,0,0,0,0,3,1,0,2000,117.9,1,0,0,0,13,4,8,53,12,11,0,0,33.9,452,0,0.4,0,0,1,0,0,0,0,0,0,0,7,1,0,1800,108.3,1,0,0,0,16,1,8,56,16,16,12,13,35.4,452,0,0.6
メートルダール,3,25.9,2.5,6.9,1,0,2200,1,0,0,0,8,10,5,488,+2,1,0,0,6,56.0,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,120.2,1,0,0,0,14,11,6,57,9,9,9,9,36.0,486,-4,0.9,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,117.8,1,0,0,0,13,5,6,57,12,13,0,0,33.6,490,+20,0.3,0,0,0,0,0,0,0,0,1,0,10,1,0,2000,119.3,1,0,0,0,16,16,6,57,12,12,13,12,34.5,470,-12,1.1,0,0,0,0,0,0,1,0,0,0,8,1,0,2000,122.9,0,1,0,0,9,2,6,56,6,7,7,7,34.5,482,+2,1.3,0,0,0,0,0,0,1,0,0,0,1,1,0,2000,119.3,1,0,0,0,18,13,6,55,11,11,10,8,33.6,480,+4,-0.2
