馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シャテーヌ,5,11.5,2.6,3.6,0,1,1000,1,0,0,0,1,1,8,512,+10,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1200,73.2,1,0,0,0,16,12,4,53,2,4,0,0,37.8,502,0,1.9,0,0,0,0,0,0,0,0,1,0,8,0,1,1200,73.3,0,1,0,0,16,3,4,52,1,1,0,0,37.9,502,0,1.2,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,85.5,0,1,0,0,16,16,4,54,1,1,0,0,38.6,502,+8,0.4,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,73.4,0,1,0,0,16,5,4,54,1,1,0,0,37.4,494,+6,0.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,87.0,1,0,0,0,16,9,4,54,1,1,0,0,39.4,488,-10,0.7
レッドオリアナ,11,26.0,5.8,8.6,0,1,1000,1,0,0,0,2,2,4,444,-4,0,1,0,5,55.0,0,0,0,0,0,1,0,0,0,0,14,0,1,1200,74.1,1,0,0,0,15,7,5,52,3,3,0,0,40.6,448,+2,2.1,0,0,1,0,0,0,0,0,0,0,6,0,1,1150,69.4,1,0,0,0,16,8,5,55,2,2,0,0,37.7,446,-2,0.7,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,72.6,0,1,0,0,15,12,5,55,1,1,0,0,38.7,448,0,0.9,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,72.2,1,0,0,0,16,8,5,55,1,1,0,0,37.4,448,+16,0.7,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,88.5,1,0,0,0,16,11,5,55,2,2,0,0,41.0,432,-31,2.7
クリノイダテン,9,22.6,5.7,8.4,0,1,1000,1,0,0,0,3,3,3,440,0,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,85.6,1,0,0,0,16,1,4,56,4,4,0,0,37.1,440,+2,0.8,0,0,0,0,0,0,0,0,0,1,7,0,1,1000,59.4,1,0,0,0,14,5,4,54,13,13,0,0,35.4,438,+4,1.3,0,0,0,0,0,0,0,0,0,1,6,0,1,1000,59.7,1,0,0,0,14,8,4,54,9,7,0,0,35.5,434,+4,0.7,0,0,0,0,0,0,0,0,1,0,12,0,1,1400,86.2,0,0,0,1,15,8,4,54,8,9,0,0,38.6,430,-2,2.3,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,86.4,1,0,0,0,16,2,4,55,13,11,0,0,37.1,432,-6,1.2
シュピールカルテ,6,15.3,3.4,4.8,0,1,1000,1,0,0,0,3,4,8,470,-6,0,1,0,5,55.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,72.9,1,0,0,0,16,7,5,55,5,5,0,0,38.7,476,+8,1.5,1,0,0,0,0,0,0,0,0,0,7,1,0,1500,90.0,1,0,0,0,14,14,5,52,2,2,2,0,37.7,468,+2,1.3,0,0,1,0,0,0,0,0,0,0,6,0,1,1150,69.4,1,0,0,0,16,10,5,55,10,10,0,0,37.0,466,-4,0.7,0,0,0,1,0,0,0,0,0,0,8,0,1,1200,71.7,1,0,0,0,15,6,5,52,7,6,0,0,36.9,470,+12,0.8,0,0,1,0,0,0,0,0,0,0,1,0,1,1150,69.5,1,0,0,0,16,10,5,55,2,2,0,0,37.9,458,-6,-0.1
コウエイアンカ,4,15.0,3.9,5.7,0,1,1000,1,0,0,0,4,5,26,486,+18,0,0,1,4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1000,59.3,1,0,0,0,12,10,4,54,9,8,0,0,35.0,468,-4,0.1,0,1,0,0,0,0,0,0,0,0,6,0,1,1000,59.7,1,0,0,0,12,10,4,54,5,7,0,0,36.1,472,0,0.4,0,1,0,0,0,0,0,0,0,0,2,0,1,1000,59.9,1,0,0,0,12,3,4,54,7,7,0,0,36.3,472,+10,0.5,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,73.1,1,0,0,0,16,5,4,53,8,9,0,0,36.6,462,+2,1.7
サンライズカラマ,8,32.4,6.8,10.1,0,1,1000,1,0,0,0,4,6,13,494,+14,1,0,0,5,56.0,0,0,1,0,0,0,0,0,0,0,5,0,1,1150,69.7,1,0,0,0,16,3,5,56,12,9,0,0,36.8,480,-4,0.6,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,73.0,0,1,0,0,15,14,5,57,12,12,0,0,36.1,484,-2,1.8,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,84.1,0,0,0,1,16,4,5,57,14,13,0,0,36.9,486,-2,1.3,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,104.8,0,0,1,0,15,1,5,57,8,8,10,8,37.5,488,0,0.9,0,0,0,0,0,0,1,0,0,0,11,0,1,1200,71.7,0,0,1,0,16,12,5,56,14,13,0,0,36.3,488,-2,1.4
タケデンサンダー,12,33.1,6.4,9.4,0,1,1000,1,0,0,0,5,7,49,488,+10,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,68.9,1,0,0,0,15,4,5,57,1,2,0,0,35.5,478,+2,0.8,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,69.1,1,0,0,0,18,5,5,57,1,1,0,0,36.2,476,0,0.7,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,68.9,0,1,0,0,18,4,5,57,1,1,0,0,35.3,476,-6,0.1,0,0,0,0,0,0,1,0,0,0,17,1,0,1400,82.4,1,0,0,0,18,1,5,56,1,1,0,0,36.5,482,+18,1.6,0,0,1,0,0,0,0,0,0,0,13,0,1,1150,70.7,1,0,0,0,16,14,5,54,7,10,0,0,38.6,464,+2,1.8
サトノブレイズ,3,7.3,2.0,2.8,0,1,1000,1,0,0,0,5,8,8,504,+12,1,0,0,4,57.0,0,0,0,0,0,1,0,0,0,0,14,0,1,1200,73.4,1,0,0,0,16,1,4,56,7,7,0,0,39.1,492,-4,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1000,59.2,1,0,0,0,12,9,4,56,2,2,0,0,35.2,496,-8,-0.4,0,1,0,0,0,0,0,0,0,0,3,0,1,1000,60.2,0,0,1,0,12,6,4,56,5,7,0,0,36.7,504,+10,0.7,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,109.3,1,0,0,0,13,12,4,56,3,4,2,2,40.5,494,-2,1.0,0,0,0,0,1,0,0,0,0,0,9,0,1,1300,81.7,1,0,0,0,15,14,4,56,15,14,0,0,37.2,496,0,1.9
ロトヴィグラス,1,5.2,1.7,2.3,0,1,1000,1,0,0,0,6,9,3,470,-4,1,0,0,4,56.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,72.4,1,0,0,0,16,5,4,53,9,7,0,0,37.1,474,-2,0.2,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,71.9,1,0,0,0,16,15,4,54,2,2,0,0,37.7,476,+6,0.3,0,0,0,0,0,0,1,0,0,0,5,0,1,1400,85.8,0,1,0,0,16,3,4,54,4,4,0,0,38.0,470,+4,0.7,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,85.3,1,0,0,0,16,15,4,54,5,3,0,0,37.4,466,+2,0.5,0,0,1,0,0,0,0,0,0,0,8,0,1,1150,69.5,1,0,0,0,16,10,4,56,7,8,0,0,37.6,464,-2,0.8
アインツェルカンプ,14,198.0,35.0,51.6,0,1,1000,1,0,0,0,6,10,8,490,-2,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,15,0,1,1200,75.2,1,0,0,0,15,9,4,56,4,8,0,0,40.0,492,+2,3.1,0,0,0,1,0,0,0,0,0,0,12,0,1,1200,72.1,0,0,0,1,15,1,4,55,6,5,0,0,37.6,490,+4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1200,74.6,0,0,0,1,9,9,4,56,2,2,0,0,37.9,474,-8,-0.2,0,0,0,0,0,0,0,1,0,0,9,1,0,1200,70.1,1,0,0,0,16,6,4,56,6,5,0,0,35.2,482,+6,0.7
